PQ Length,Time to Add,Total Time
48405,0.0010000000000047748,197.12
48406,0.001999999999981128,197.124
48407,0.002999999999985903,197.128
48408,0.0020000000000095497,197.13
48409,0.0020000000000095497,197.132
48410,0.0009999999999763531,197.134
48411,0.0020000000000095497,197.138
48412,0.0009999999999763531,197.14
48413,0.0,197.142
48414,0.0010000000000047748,197.145
48415,0.0020000000000095497,197.149
48416,0.0010000000000047748,197.151
48417,0.0,197.153
48418,0.0010000000000047748,197.156
48419,0.0010000000000047748,197.159
48420,0.0020000000000095497,197.163
48421,0.0010000000000047748,197.165
48422,0.0020000000000095497,197.168
48423,0.0009999999999763531,197.17
48424,0.0,197.172
48425,0.0009999999999763531,197.176
48426,0.0,197.178
48427,0.0010000000000047748,197.181
48428,0.0020000000000095497,197.185
48429,0.0010000000000047748,197.187
48430,0.0010000000000047748,197.19
48431,0.0020000000000095497,197.193
48432,0.0010000000000047748,197.195
48433,0.0010000000000047748,197.198
48434,0.0020000000000095497,197.202
48435,0.0,197.203
48436,0.001999999999981128,197.207
48437,0.0,197.208
48438,0.0009999999999763531,197.212
48439,0.0020000000000095497,197.216
48440,0.002999999999985903,197.219
48441,0.0020000000000095497,197.221
48442,0.001999999999981128,197.224
48443,0.0,197.225
48444,0.001999999999981128,197.23
48445,0.0010000000000047748,197.231
48446,0.0,197.233
48447,0.0,197.236
48448,0.002999999999985903,197.242
48449,0.0020000000000095497,197.244
48450,0.0030000000000143245,197.247
48451,0.0009999999999763531,197.248
48452,0.0,197.25
48453,0.0030000000000143245,197.256
48454,0.0,197.256
48455,0.0020000000000095497,197.261
48456,0.0010000000000047748,197.262
48457,0.001999999999981128,197.266
48458,0.0010000000000047748,197.268
48459,0.001999999999981128,197.272
48460,0.0020000000000095497,197.275
48461,0.002999999999985903,197.278
48462,0.0010000000000047748,197.279
48463,0.001999999999981128,197.283
48464,0.0,197.284
48465,0.001999999999981128,197.289
48466,0.0020000000000095497,197.291
48467,0.0020000000000095497,197.294
48468,0.0010000000000047748,197.296
48469,0.002999999999985903,197.301
48470,0.0020000000000095497,197.303
48471,0.0,197.304
48472,0.002999999999985903,197.309
48473,0.0030000000000143245,197.312
48474,0.001999999999981128,197.314
48475,0.0,197.315
48476,0.0,197.317
48477,0.0020000000000095497,197.322
48478,0.001999999999981128,197.325
48479,0.0010000000000047748,197.327
48480,0.001999999999981128,197.331
48481,0.0,197.331
48482,0.0,197.334
48483,0.0020000000000095497,197.339
48484,0.0020000000000095497,197.342
48485,0.001999999999981128,197.344
48486,0.0010000000000047748,197.346
48487,0.0009999999999763531,197.349
48488,0.0020000000000095497,197.353
48489,0.001999999999981128,197.356
48490,0.0020000000000095497,197.359
48491,0.002999999999985903,197.362
48492,0.0020000000000095497,197.364
48493,0.001999999999981128,197.367
48494,0.0,197.368
48495,0.0020000000000095497,197.372
48496,0.0020000000000095497,197.375
48497,0.001999999999981128,197.378
48498,0.0020000000000095497,197.381
48499,0.0010000000000047748,197.383
48500,0.0030000000000143245,197.387
48501,0.0010000000000047748,197.388
48502,0.0,197.39
48503,0.0010000000000047748,197.394
48504,0.0009999999999763531,197.396
48505,0.0010000000000047748,197.399
48506,0.001999999999981128,197.403
48507,0.0010000000000047748,197.405
48508,0.0009999999999763531,197.408
48509,0.0020000000000095497,197.411
48510,0.001999999999981128,197.414
48511,0.0020000000000095497,197.417
48512,0.0010000000000047748,197.419
48513,0.0010000000000047748,197.421
48514,0.0010000000000047748,197.424
48515,0.0020000000000095497,197.428
48516,0.0010000000000047748,197.43
48517,0.0020000000000095497,197.434
48518,0.0030000000000143245,197.437
48519,0.0009999999999763531,197.438
48520,0.0020000000000095497,197.442
48521,0.0009999999999763531,197.444
48522,0.0,197.446
48523,0.0009999999999763531,197.45
48524,0.0020000000000095497,197.453
48525,0.001999999999981128,197.456
48526,0.0010000000000047748,197.458
48527,0.0010000000000047748,197.461
48528,0.0010000000000047748,197.463
48529,0.0020000000000095497,197.467
48530,0.0010000000000047748,197.469
48531,0.0010000000000047748,197.472
48532,0.0010000000000047748,197.475
48533,0.0010000000000047748,197.477
48534,0.001999999999981128,197.481
48535,0.0020000000000095497,197.484
48536,0.0009999999999763531,197.486
48537,0.0010000000000047748,197.489
48538,0.0,197.491
48539,0.0020000000000095497,197.495
48540,0.001999999999981128,197.498
48541,0.0020000000000095497,197.501
48542,0.0009999999999763531,197.503
48543,0.0020000000000095497,197.507
48544,0.001999999999981128,197.51
48545,0.0010000000000047748,197.512
48546,0.001999999999981128,197.515
48547,0.0010000000000047748,197.517
48548,0.0,197.519
48549,0.0020000000000095497,197.524
48550,0.0010000000000047748,197.526
48551,0.0010000000000047748,197.528
48552,0.0010000000000047748,197.531
48553,0.0030000000000143245,197.536
48554,0.0010000000000047748,197.537
48555,0.0020000000000095497,197.541
48556,0.0020000000000095497,197.543
48557,0.001999999999981128,197.546
48558,0.0,197.547
48559,0.0009999999999763531,197.551
48560,0.0020000000000095497,197.554
48561,0.0,197.555
48562,0.0010000000000047748,197.559
48563,0.0,197.561
48564,0.0020000000000095497,197.566
48565,0.0020000000000095497,197.568
48566,0.0010000000000047748,197.57
48567,0.0020000000000095497,197.574
48568,0.0,197.575
48569,0.0030000000000143245,197.58
48570,0.0009999999999763531,197.581
48571,0.0030000000000143245,197.586
48572,0.0009999999999763531,197.587
48573,0.0020000000000095497,197.591
48574,0.002999999999985903,197.594
48575,0.0010000000000047748,197.595
48576,0.001999999999981128,197.599
48577,0.0,197.6
48578,0.0010000000000047748,197.603
48579,0.0020000000000095497,197.607
48580,0.0010000000000047748,197.609
48581,0.0010000000000047748,197.612
48582,0.0,197.614
48583,0.0,197.616
48584,0.0010000000000047748,197.62
48585,0.0009999999999763531,197.623
48586,0.0010000000000047748,197.625
48587,0.0009999999999763531,197.628
48588,0.0010000000000047748,197.631
48589,0.001999999999981128,197.635
48590,0.0010000000000047748,197.637
48591,0.0009999999999763531,197.64
48592,0.0020000000000095497,197.644
48593,0.0009999999999763531,197.646
48594,0.0,197.648
48595,0.0,197.651
48596,0.0020000000000095497,197.656
48597,0.002999999999985903,197.659
48598,0.0,197.66
48599,0.001999999999981128,197.665
48600,0.0010000000000047748,197.667
48601,0.0009999999999763531,197.67
48602,0.0010000000000047748,197.673
48603,0.0,197.675
48604,0.0010000000000047748,197.679
48605,0.0,197.681
48606,0.0010000000000047748,197.684
48607,0.001999999999981128,197.688
48608,0.0049999999999954525,197.694
48609,0.0020000000000095497,197.696
48610,0.002999999999985903,197.7
48611,0.0020000000000095497,197.702
48612,0.0020000000000095497,197.705
48613,0.0010000000000047748,197.707
48614,0.0049999999999954525,197.714
48615,0.0,197.714
48616,0.0049999999999954525,197.728
48617,0.0,197.729
48618,0.0010000000000047748,197.733
48619,0.0010000000000047748,197.735
48620,0.0030000000000143245,197.74
48621,0.001999999999981128,197.742
48622,0.0030000000000143245,197.746
48623,0.001999999999981128,197.748
48624,0.0020000000000095497,197.751
48625,0.001999999999981128,197.754
48626,0.0010000000000047748,197.755
48627,0.0010000000000047748,197.758
48628,0.0010000000000047748,197.761
48629,0.001999999999981128,197.765
48630,0.0010000000000047748,197.766
48631,0.0020000000000095497,197.77
48632,0.0010000000000047748,197.772
48633,0.0,197.775
48634,0.0020000000000095497,197.779
48635,0.0020000000000095497,197.782
48636,0.0020000000000095497,197.785
48637,0.002999999999985903,197.789
48638,0.0,197.789
48639,0.0020000000000095497,197.794
48640,0.0010000000000047748,197.796
48641,0.0010000000000047748,197.799
48642,0.0030000000000143245,197.804
48643,0.0,197.804
48644,0.0020000000000095497,197.809
48645,0.0020000000000095497,197.812
48646,0.0010000000000047748,197.814
48647,0.0,197.816
48648,0.004000000000019099,197.824
48649,0.0010000000000047748,197.829
48650,0.0030000000000143245,197.835
48651,0.0010000000000047748,197.836
48652,0.0030000000000143245,197.841
48653,0.0009999999999763531,197.843
48654,0.0010000000000047748,197.845
48655,0.002999999999985903,197.851
48656,0.0030000000000143245,197.86
48657,0.0020000000000095497,197.866
48658,0.0,197.868
48659,0.0009999999999763531,197.873
48660,0.0010000000000047748,197.877
48661,0.0020000000000095497,197.882
48662,0.0,197.884
48663,0.0010000000000047748,197.889
48664,0.0020000000000095497,197.893
48665,0.0030000000000143245,197.899
48666,0.003999999999990678,197.903
48667,0.0020000000000095497,197.905
48668,0.0,197.907
48669,0.0010000000000047748,197.912
48670,0.0010000000000047748,197.916
48671,0.0009999999999763531,197.92
48672,0.003999999999990678,197.927
48673,0.0020000000000095497,197.929
48674,0.0,197.932
48675,0.0,197.937
48676,0.003999999999990678,197.945
48677,0.0030000000000143245,197.949
48678,0.0030000000000143245,197.953
48679,0.0010000000000047748,197.955
48680,0.0030000000000143245,197.961
48681,0.0010000000000047748,197.963
48682,0.003999999999990678,197.97
48683,0.0020000000000095497,197.972
48684,0.0010000000000047748,197.975
48685,0.001999999999981128,197.98
48686,0.0,197.982
48687,0.004000000000019099,197.99
48688,0.0010000000000047748,197.991
48689,0.0010000000000047748,197.995
48690,0.0,197.998
48691,0.001999999999981128,198.004
48692,0.0020000000000095497,198.008
48693,0.0020000000000095497,198.011
48694,0.0010000000000047748,198.014
48695,0.0010000000000047748,198.018
48696,0.0020000000000095497,198.023
48697,0.0010000000000047748,198.026
48698,0.0030000000000143245,198.032
48699,0.0030000000000143245,198.036
48700,0.001999999999981128,198.039
48701,0.0030000000000143245,198.044
48702,0.001999999999981128,198.046
48703,0.0020000000000095497,198.05
48704,0.0010000000000047748,198.053
48705,0.003999999999990678,198.06
48706,0.0,198.06
48707,0.0030000000000143245,198.067
48708,0.0009999999999763531,198.069
48709,0.002999999999985903,198.075
48710,0.0020000000000095497,198.078
48711,0.002999999999985903,198.083
48712,0.0020000000000095497,198.086
48713,0.0020000000000095497,198.09
48714,0.002999999999985903,198.095
48715,0.0010000000000047748,198.098
48716,0.0020000000000095497,198.103
48717,0.008000000000009777,198.113
48718,0.0,198.113
48719,0.0020000000000095497,198.119
48720,0.0010000000000047748,198.122
48721,0.0,198.125
48722,0.0020000000000095497,198.131
48723,0.002999999999985903,198.136
48724,0.0010000000000047748,198.138
48725,0.0030000000000143245,198.143
48726,0.0020000000000095497,198.148
48727,0.002999999999985903,198.152
48728,0.0,198.153
48729,0.003999999999990678,198.161
48730,0.002999999999985903,198.164
48731,0.004000000000019099,198.169
48732,0.002999999999985903,198.172
48733,0.0010000000000047748,198.173
48734,0.0030000000000143245,198.18
48735,0.002999999999985903,198.183
48736,0.0020000000000095497,198.186
48737,0.0,198.188
48738,0.002999999999985903,198.196
48739,0.0010000000000047748,198.198
48740,0.0020000000000095497,198.203
48741,0.0,198.205
48742,0.001999999999981128,198.212
48743,0.0010000000000047748,198.214
48744,0.0030000000000143245,198.221
48745,0.0,198.222
48746,0.002999999999985903,198.23
48747,0.0020000000000095497,198.233
48748,0.002999999999985903,198.238
48749,0.0010000000000047748,198.24
48750,0.0030000000000143245,198.246
48751,0.001999999999981128,198.248
48752,0.002999999999985903,198.253
48753,0.0030000000000143245,198.257
48754,0.002999999999985903,198.261
48755,0.002999999999985903,198.265
48756,0.0030000000000143245,198.269
48757,0.0030000000000143245,198.274
48758,0.0049999999999954525,198.281
48759,0.001999999999981128,198.283
48760,0.0,198.285
48761,0.002999999999985903,198.291
48762,0.0,198.292
48763,0.0010000000000047748,198.297
48764,0.0009999999999763531,198.301
48765,0.0010000000000047748,198.305
48766,0.0020000000000095497,198.31
48767,0.001999999999981128,198.313
48768,0.0,198.315
48769,0.0030000000000143245,198.322
48770,0.002999999999985903,198.326
48771,0.0020000000000095497,198.329
48772,0.0030000000000143245,198.334
48773,0.001999999999981128,198.338
48774,0.001999999999981128,198.344
48775,0.002999999999985903,198.35
48776,0.003999999999990678,198.357
48777,0.006000000000000227,198.365
48778,0.001999999999981128,198.367
48779,0.001999999999981128,198.373
48780,0.001999999999981128,198.378
48781,0.0,198.381
48782,0.0010000000000047748,198.386
48783,0.001999999999981128,198.391
48784,0.003999999999990678,198.396
48785,0.004000000000019099,198.401
48786,0.0020000000000095497,198.405
48787,0.006000000000000227,198.415
48788,0.0010000000000047748,198.417
48789,0.0,198.421
48790,0.001999999999981128,198.427
48791,0.0020000000000095497,198.431
48792,0.0020000000000095497,198.435
48793,0.002999999999985903,198.44
48794,0.0020000000000095497,198.443
48795,0.0030000000000143245,198.448
48796,0.001999999999981128,198.45
48797,0.0030000000000143245,198.455
48798,0.0,198.456
48799,0.001999999999981128,198.462
48800,0.0030000000000143245,198.467
48801,0.0020000000000095497,198.47
48802,0.002999999999985903,198.474
48803,0.0010000000000047748,198.476
48804,0.0009999999999763531,198.48
48805,0.002999999999985903,198.487
48806,0.0049999999999954525,198.494
48807,0.003999999999990678,198.499
48808,0.0010000000000047748,198.501
48809,0.0020000000000095497,198.508
48810,0.006000000000000227,198.518
48811,0.0049999999999954525,198.523
48812,0.001999999999981128,198.527
48813,0.002999999999985903,198.534
48814,0.002999999999985903,198.54
48815,0.003999999999990678,198.547
48816,0.0049999999999954525,198.554
48817,0.0,198.555
48818,0.002999999999985903,198.564
48819,0.002999999999985903,198.57
48820,0.003999999999990678,198.576
48821,0.006000000000000227,198.584
48822,0.0010000000000047748,198.585
48823,0.0,198.591
48824,0.006000000000000227,198.602
48825,0.0010000000000047748,198.603
48826,0.0010000000000047748,198.607
48827,0.003999999999990678,198.614
48828,0.002999999999985903,198.617
48829,0.004000000000019099,198.622
48830,0.0,198.622
48831,0.0049999999999954525,198.631
48832,0.003999999999990678,198.636
48833,0.006000000000000227,198.645
48834,0.006000000000000227,198.651
48835,0.0010000000000047748,198.653
48836,0.005000000000023874,198.663
48837,0.004000000000019099,198.668
48838,0.0030000000000143245,198.673
48839,0.0020000000000095497,198.678
48840,0.0030000000000143245,198.685
48841,0.0030000000000143245,198.691
48842,0.001999999999981128,198.695
48843,0.002999999999985903,198.7
48844,0.004000000000019099,198.705
48845,0.001999999999981128,198.707
48846,0.002999999999985903,198.712
48847,0.0,198.713
48848,0.0,198.717
48849,0.001999999999981128,198.725
48850,0.0,198.729
48851,0.0010000000000047748,198.735
48852,0.0009999999999763531,198.742
48853,0.0049999999999954525,198.752
48854,0.0049999999999954525,198.757
48855,0.0009999999999763531,198.759
48856,0.006000000000000227,198.77
48857,0.0049999999999954525,198.775
48858,0.0049999999999954525,198.781
48859,0.002999999999985903,198.785
48860,0.0010000000000047748,198.788
48861,0.0020000000000095497,198.794
48862,0.0030000000000143245,198.799
48863,0.001999999999981128,198.802
48864,0.003999999999990678,198.808
48865,0.0020000000000095497,198.81
48866,0.0,198.812
48867,0.0,198.816
48868,0.004000000000019099,198.824
48869,0.001999999999981128,198.826
48870,0.0,198.828
48871,0.0030000000000143245,198.835
48872,0.0,198.836
48873,0.0010000000000047748,198.841
48874,0.0030000000000143245,198.847
48875,0.003999999999990678,198.852
48876,0.0010000000000047748,198.853
48877,0.0,198.856
48878,0.002999999999985903,198.862
48879,0.0,198.864
48880,0.004000000000019099,198.872
48881,0.002999999999985903,198.875
48882,0.0010000000000047748,198.877
48883,0.0,198.88
48884,0.0010000000000047748,198.885
48885,0.0020000000000095497,198.889
48886,0.0020000000000095497,198.893
48887,0.0,198.895
48888,0.0010000000000047748,198.9
48889,0.004000000000019099,198.906
48890,0.001999999999981128,198.909
48891,0.0,198.913
48892,0.0049999999999954525,198.923
48893,0.0049999999999954525,198.928
48894,0.003999999999990678,198.932
48895,0.0010000000000047748,198.935
48896,0.0049999999999954525,198.944
48897,0.0030000000000143245,198.948
48898,0.0,198.951
48899,0.005000000000023874,198.961
48900,0.0030000000000143245,198.967
48901,0.004000000000019099,198.972
48902,0.0009999999999763531,198.974
48903,0.0010000000000047748,198.978
48904,0.0010000000000047748,198.982
48905,0.003999999999990678,198.987
48906,0.006000000000000227,198.994
48907,0.0010000000000047748,198.995
48908,0.0009999999999763531,198.998
48909,0.002999999999985903,199.003
48910,0.0030000000000143245,199.008
48911,0.001999999999981128,199.01
48912,0.0020000000000095497,199.013
48913,0.001999999999981128,199.016
48914,0.0010000000000047748,199.018
48915,0.001999999999981128,199.022
48916,0.0030000000000143245,199.026
48917,0.0009999999999763531,199.027
48918,0.0010000000000047748,199.03
48919,0.001999999999981128,199.034
48920,0.0020000000000095497,199.037
48921,0.001999999999981128,199.04
48922,0.0030000000000143245,199.043
48923,0.001999999999981128,199.045
48924,0.0,199.046
48925,0.001999999999981128,199.051
48926,0.0,199.052
48927,0.0010000000000047748,199.056
48928,0.0010000000000047748,199.058
48929,0.0010000000000047748,199.061
48930,0.0010000000000047748,199.064
48931,0.0020000000000095497,199.068
48932,0.0020000000000095497,199.071
48933,0.0,199.072
48934,0.0,199.074
48935,0.0,199.077
48936,0.0009999999999763531,199.081
48937,0.0020000000000095497,199.085
48938,0.001999999999981128,199.088
48939,0.0,199.09
48940,0.007000000000005002,199.102
48941,0.003999999999990678,199.107
48942,0.0020000000000095497,199.113
48943,0.0,199.119
48944,0.0020000000000095497,199.126
48945,0.0009999999999763531,199.128
48946,0.0020000000000095497,199.132
48947,0.001999999999981128,199.135
48948,0.0010000000000047748,199.137
48949,0.0009999999999763531,199.14
48950,0.0010000000000047748,199.142
48951,0.0010000000000047748,199.145
48952,0.0020000000000095497,199.149
48953,0.001999999999981128,199.152
48954,0.0,199.153
48955,0.0010000000000047748,199.157
48956,0.0010000000000047748,199.159
48957,0.0,199.162
48958,0.0020000000000095497,199.166
48959,0.002999999999985903,199.17
48960,0.0010000000000047748,199.171
48961,0.0010000000000047748,199.174
48962,0.0030000000000143245,199.179
48963,0.0010000000000047748,199.18
48964,0.0009999999999763531,199.182
48965,0.0020000000000095497,199.186
48966,0.0,199.187
48967,0.0010000000000047748,199.191
48968,0.003999999999990678,199.196
48969,0.0020000000000095497,199.198
48970,0.0009999999999763531,199.2
48971,0.0020000000000095497,199.203
48972,0.0010000000000047748,199.205
48973,0.0010000000000047748,199.208
48974,0.001999999999981128,199.212
48975,0.0010000000000047748,199.213
48976,0.0020000000000095497,199.217
48977,0.0020000000000095497,199.22
48978,0.0,199.221
48979,0.0009999999999763531,199.224
48980,0.0010000000000047748,199.227
48981,0.001999999999981128,199.231
48982,0.0010000000000047748,199.233
48983,0.0,199.235
48984,0.0030000000000143245,199.241
48985,0.002999999999985903,199.244
48986,0.0,199.244
48987,0.0,199.247
48988,0.0020000000000095497,199.251
48989,0.002999999999985903,199.255
48990,0.0010000000000047748,199.256
48991,0.0,199.258
48992,0.0010000000000047748,199.262
48993,0.0010000000000047748,199.264
48994,0.0010000000000047748,199.267
48995,0.001999999999981128,199.271
48996,0.0,199.272
48997,0.0020000000000095497,199.276
48998,0.0010000000000047748,199.278
48999,0.0020000000000095497,199.282
49000,0.0020000000000095497,199.285
49001,0.0020000000000095497,199.287
49002,0.002999999999985903,199.291
49003,0.0010000000000047748,199.292
49004,0.0,199.294
49005,0.0010000000000047748,199.297
49006,0.001999999999981128,199.301
49007,0.0030000000000143245,199.305
49008,0.001999999999981128,199.307
49009,0.0010000000000047748,199.309
49010,0.0010000000000047748,199.311
49011,0.0010000000000047748,199.314
49012,0.0020000000000095497,199.318
49013,0.0010000000000047748,199.32
49014,0.0020000000000095497,199.323
49015,0.002999999999985903,199.327
49016,0.0030000000000143245,199.33
49017,0.0009999999999763531,199.331
49018,0.0030000000000143245,199.336
49019,0.001999999999981128,199.338
49020,0.0010000000000047748,199.34
49021,0.0010000000000047748,199.342
49022,0.0020000000000095497,199.346
49023,0.001999999999981128,199.349
49024,0.0020000000000095497,199.352
49025,0.0010000000000047748,199.353
49026,0.0030000000000143245,199.358
49027,0.0,199.358
49028,0.0020000000000095497,199.363
49029,0.0010000000000047748,199.365
49030,0.001999999999981128,199.368
49031,0.0010000000000047748,199.37
49032,0.0009999999999763531,199.373
49033,0.0020000000000095497,199.377
49034,0.001999999999981128,199.379
49035,0.0020000000000095497,199.382
49036,0.001999999999981128,199.385
49037,0.0010000000000047748,199.387
49038,0.0010000000000047748,199.389
49039,0.0010000000000047748,199.392
49040,0.0,199.394
49041,0.0020000000000095497,199.399
49042,0.0020000000000095497,199.401
49043,0.0020000000000095497,199.404
49044,0.002999999999985903,199.408
49045,0.0020000000000095497,199.41
49046,0.0020000000000095497,199.413
49047,0.0,199.413
49048,0.0030000000000143245,199.419
49049,0.001999999999981128,199.421
49050,0.0,199.422
49051,0.001999999999981128,199.426
49052,0.0010000000000047748,199.428
49053,0.001999999999981128,199.432
49054,0.0010000000000047748,199.434
49055,0.0,199.436
49056,0.0,199.439
49057,0.0,199.442
49058,0.0020000000000095497,199.447
49059,0.0,199.448
49060,0.0030000000000143245,199.453
49061,0.002999999999985903,199.456
49062,0.0,199.456
49063,0.0,199.459
49064,0.0,199.462
49065,0.0010000000000047748,199.466
49066,0.0010000000000047748,199.469
49067,0.0020000000000095497,199.473
49068,0.0009999999999763531,199.474
49069,0.0010000000000047748,199.477
49070,0.002999999999985903,199.482
49071,0.0,199.482
49072,0.0,199.485
49073,0.0020000000000095497,199.489
49074,0.0010000000000047748,199.491
49075,0.0020000000000095497,199.495
49076,0.001999999999981128,199.498
49077,0.0010000000000047748,199.499
49078,0.0010000000000047748,199.502
49079,0.0020000000000095497,199.506
49080,0.0,199.507
49081,0.0020000000000095497,199.512
49082,0.0020000000000095497,199.514
49083,0.0010000000000047748,199.516
49084,0.0020000000000095497,199.52
49085,0.0010000000000047748,199.522
49086,0.002999999999985903,199.527
49087,0.0010000000000047748,199.528
49088,0.002999999999985903,199.533
49089,0.0010000000000047748,199.534
49090,0.0,199.536
49091,0.001999999999981128,199.54
49092,0.0020000000000095497,199.543
49093,0.0009999999999763531,199.545
49094,0.0010000000000047748,199.548
49095,0.001999999999981128,199.552
49096,0.0010000000000047748,199.554
49097,0.001999999999981128,199.557
49098,0.0010000000000047748,199.559
49099,0.0,199.561
49100,0.0030000000000143245,199.566
49101,0.0020000000000095497,199.568
49102,0.0030000000000143245,199.572
49103,0.0020000000000095497,199.574
49104,0.0020000000000095497,199.577
49105,0.0020000000000095497,199.579
49106,0.002999999999985903,199.583
49107,0.0020000000000095497,199.585
49108,0.0009999999999763531,199.587
49109,0.0010000000000047748,199.59
49110,0.0,199.592
49111,0.0020000000000095497,199.596
49112,0.001999999999981128,199.599
49113,0.0010000000000047748,199.601
49114,0.0,199.603
49115,0.0,199.606
49116,0.002999999999985903,199.611
49117,0.0010000000000047748,199.612
49118,0.0,199.614
49119,0.0020000000000095497,199.619
49120,0.0020000000000095497,199.621
49121,0.0009999999999763531,199.623
49122,0.0010000000000047748,199.626
49123,0.0010000000000047748,199.629
49124,0.0,199.631
49125,0.0,199.634
49126,0.0020000000000095497,199.638
49127,0.001999999999981128,199.641
49128,0.0020000000000095497,199.644
49129,0.0009999999999763531,199.646
49130,0.0010000000000047748,199.649
49131,0.0010000000000047748,199.651
49132,0.0010000000000047748,199.654
49133,0.001999999999981128,199.658
49134,0.0,199.659
49135,0.0020000000000095497,199.663
49136,0.0020000000000095497,199.666
49137,0.0010000000000047748,199.668
49138,0.0010000000000047748,199.671
49139,0.0010000000000047748,199.673
49140,0.0009999999999763531,199.676
49141,0.0030000000000143245,199.681
49142,0.0,199.681
49143,0.0010000000000047748,199.685
49144,0.001999999999981128,199.689
49145,0.0020000000000095497,199.691
49146,0.001999999999981128,199.694
49147,0.0020000000000095497,199.697
49148,0.0,199.698
49149,0.0030000000000143245,199.703
49150,0.002999999999985903,199.706
49151,0.0010000000000047748,199.707
49152,0.0010000000000047748,199.71
49153,0.0,199.712
49154,0.0010000000000047748,199.715
49155,0.002999999999985903,199.72
49156,0.0,199.72
49157,0.0009999999999763531,199.724
49158,0.0020000000000095497,199.728
49159,0.001999999999981128,199.73
49160,0.0010000000000047748,199.732
49161,0.001999999999981128,199.736
49162,0.0,199.737
49163,0.0,199.74
49164,0.0010000000000047748,199.744
49165,0.0020000000000095497,199.747
49166,0.0010000000000047748,199.749
49167,0.001999999999981128,199.753
49168,0.0020000000000095497,199.756
49169,0.001999999999981128,199.759
49170,0.0020000000000095497,199.761
49171,0.0020000000000095497,199.764
49172,0.0,199.765
49173,0.0,199.768
49174,0.001999999999981128,199.772
49175,0.0010000000000047748,199.774
49176,0.001999999999981128,199.778
49177,0.0020000000000095497,199.781
49178,0.0009999999999763531,199.783
49179,0.0010000000000047748,199.785
49180,0.0009999999999763531,199.789
49181,0.0020000000000095497,199.793
49182,0.0010000000000047748,199.794
49183,0.0020000000000095497,199.798
49184,0.001999999999981128,199.801
49185,0.0,199.802
49186,0.0010000000000047748,199.806
49187,0.0020000000000095497,199.809
49188,0.0010000000000047748,199.811
49189,0.0010000000000047748,199.814
49190,0.0010000000000047748,199.817
49191,0.0030000000000143245,199.822
49192,0.0010000000000047748,199.824
49193,0.007000000000005002,199.833
49194,0.0030000000000143245,199.836
49195,0.0020000000000095497,199.839
49196,0.0020000000000095497,199.842
49197,0.001999999999981128,199.849
49198,0.0020000000000095497,199.852
49199,0.001999999999981128,199.855
49200,0.0,199.856
49201,0.001999999999981128,199.861
49202,0.0020000000000095497,199.863
49203,0.0020000000000095497,199.866
49204,0.0010000000000047748,199.868
49205,0.0,199.87
49206,0.0020000000000095497,199.875
49207,0.0020000000000095497,199.877
49208,0.0030000000000143245,199.881
49209,0.002999999999985903,199.884
49210,0.0020000000000095497,199.886
49211,0.0010000000000047748,199.888
49212,0.001999999999981128,199.891
49213,0.0010000000000047748,199.893
49214,0.0,199.895
49215,0.0020000000000095497,199.9
49216,0.0,199.901
49217,0.0030000000000143245,199.906
49218,0.0010000000000047748,199.907
49219,0.0020000000000095497,199.912
49220,0.0009999999999763531,199.914
49221,0.002999999999985903,199.921
49222,0.0,199.921
49223,0.0009999999999763531,199.926
49224,0.002999999999985903,199.932
49225,0.0,199.933
49226,0.0009999999999763531,199.938
49227,0.0020000000000095497,199.943
49228,0.0010000000000047748,199.945
49229,0.0,199.948
49230,0.0,199.952
49231,0.0030000000000143245,199.959
49232,0.0020000000000095497,199.961
49233,0.0020000000000095497,199.965
49234,0.0009999999999763531,199.968
49235,0.0020000000000095497,199.973
49236,0.0010000000000047748,199.976
49237,0.002999999999985903,199.981
49238,0.0010000000000047748,199.983
49239,0.004000000000019099,199.99
49240,0.001999999999981128,199.992
49241,0.0030000000000143245,199.997
49242,0.001999999999981128,199.999
49243,0.002999999999985903,200.004
49244,0.0030000000000143245,200.008
49245,0.0020000000000095497,200.011
49246,0.0010000000000047748,200.014
49247,0.0010000000000047748,200.018
49248,0.001999999999981128,200.022
49249,0.0010000000000047748,200.025
49250,0.0,200.028
49251,0.0030000000000143245,200.036
49252,0.0010000000000047748,200.038
49253,0.0020000000000095497,200.044
49254,0.0,200.046
49255,0.004000000000019099,200.055
49256,0.001999999999981128,200.058
49257,0.0010000000000047748,200.06
49258,0.0010000000000047748,200.064
49259,0.003999999999990678,200.072
49260,0.003999999999990678,200.077
49261,0.0010000000000047748,200.079
49262,0.0010000000000047748,200.083
49263,0.002999999999985903,200.089
49264,0.0,200.09
49265,0.0020000000000095497,200.096
49266,0.005000000000023874,200.104
49267,0.0049999999999954525,200.109
49268,0.0,200.109
49269,0.003999999999990678,200.117
49270,0.0020000000000095497,200.119
49271,0.003999999999990678,200.124
49272,0.002999999999985903,200.128
49273,0.0020000000000095497,200.132
49274,0.0010000000000047748,200.138
49275,0.0020000000000095497,200.145
49276,0.0010000000000047748,200.149
49277,0.0010000000000047748,200.154
49278,0.0010000000000047748,200.157
49279,0.0010000000000047748,200.161
49280,0.004000000000019099,200.168
49281,0.001999999999981128,200.17
49282,0.0020000000000095497,200.174
49283,0.004000000000019099,200.18
49284,0.0,200.18
49285,0.0020000000000095497,200.186
49286,0.0030000000000143245,200.191
49287,0.0010000000000047748,200.192
49288,0.0010000000000047748,200.197
